"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"GM000003319","BERLIN DAHLEM, GM","1970-01-11","0.00","8.7",,"38","26"
"GM000003319","BERLIN DAHLEM, GM","1970-01-12","0.00","7.9",,"36","30"
"GM000003319","BERLIN DAHLEM, GM","1970-01-13","0.00","7.9",,"38","25"
"GM000003319","BERLIN DAHLEM, GM","1970-01-14","0.00","7.5",,"37","30"
"GM000003319","BERLIN DAHLEM, GM","1970-01-15","0.00","7.1",,"36","32"
"GM000003319","BERLIN DAHLEM, GM","1970-01-16","0.26","6.7",,"35","22"
"GM000003319","BERLIN DAHLEM, GM","1970-01-17","0.00","9.4",,"24","19"
"GM000003319","BERLIN DAHLEM, GM","1970-01-18","0.00","7.9",,"24","11"
"GM000003319","BERLIN DAHLEM, GM","1970-01-19","0.00","7.9",,"20","5"
"GM000003319","BERLIN DAHLEM, GM","1970-01-20","0.00","7.9",,"25","19"
"GM000003319","BERLIN DAHLEM, GM","1970-01-21","0.00","7.5",,"24","16"
"GM000003319","BERLIN DAHLEM, GM","1970-01-22","0.00","7.1",,"23","17"
"GM000003319","BERLIN DAHLEM, GM","1970-01-23","0.00","7.1",,"24","18"
"GM000003319","BERLIN DAHLEM, GM","1970-01-24","0.00","7.1",,"29","19"
"GM000003319","BERLIN DAHLEM, GM","1970-01-25","0.00","7.1",,"36","27"
"GM000003319","BERLIN DAHLEM, GM","1970-01-26","0.18","7.1",,"39","28"
"GM000003319","BERLIN DAHLEM, GM","1970-01-27","0.61","5.9",,"37","32"
"GM000003319","BERLIN DAHLEM, GM","1970-01-28","0.02","7.1",,"32","28"
"GM000003319","BERLIN DAHLEM, GM","1970-01-29","0.00","7.1",,"29","25"
"GM000003319","BERLIN DAHLEM, GM","1970-01-30","0.00","6.7",,"25","19"
"GM000003319","BERLIN DAHLEM, GM","1970-01-31","0.00","6.7",,"19","9"
"GM000003319","BERLIN DAHLEM, GM","1970-02-01","0.00","6.7",,"18","4"
"GM000003319","BERLIN DAHLEM, GM","1970-02-02","0.20","6.7",,"28","3"
"GM000003319","BERLIN DAHLEM, GM","1970-02-03","0.05","8.7",,"39","28"
"GM000003319","BERLIN DAHLEM, GM","1970-02-04","0.00","5.9",,"40","35"
"GM000003319","BERLIN DAHLEM, GM","1970-02-05","0.15","4.7",,"42","33"
"GM000003319","BERLIN DAHLEM, GM","1970-02-06","0.01","4.7",,"35","27"
"GM000003319","BERLIN DAHLEM, GM","1970-02-07","0.07","4.3",,"34","26"
"GM000003319","BERLIN DAHLEM, GM","1970-02-08","0.01","4.3",,"41","33"
"GM000003319","BERLIN DAHLEM, GM","1970-02-09","0.20","4.3",,"37","32"
"GM000003319","BERLIN DAHLEM, GM","1970-02-10","0.15","4.7",,"36","32"
"GM000003319","BERLIN DAHLEM, GM","1970-02-11","0.01","5.5",,"34","30"
"GM000003319","BERLIN DAHLEM, GM","1970-02-12","0.23","5.1",,"34","27"
"GM000003319","BERLIN DAHLEM, GM","1970-02-13","0.11","7.5",,"35","26"
"GM000003319","BERLIN DAHLEM, GM","1970-02-14","0.00","7.5",,"30","23"
"GM000003319","BERLIN DAHLEM, GM","1970-02-15","0.00","7.5",,"24","11"
"GM000003319","BERLIN DAHLEM, GM","1970-02-16","0.01","7.1",,"27","8"
"GM000003319","BERLIN DAHLEM, GM","1970-02-17","0.03","7.1",,"27","18"
"GM000003319","BERLIN DAHLEM, GM","1970-02-18","0.06","7.1",,"29","22"
"GM000003319","BERLIN DAHLEM, GM","1970-02-19","0.07","8.3",,"29","12"
"GM000003319","BERLIN DAHLEM, GM","1970-02-20","0.24","8.7",,"40","20"
"GM000003319","BERLIN DAHLEM, GM","1970-02-21","0.11","7.5",,"36","33"
"GM000003319","BERLIN DAHLEM, GM","1970-02-22","0.35","7.1",,"35","33"
"GM000003319","BERLIN DAHLEM, GM","1970-02-23","0.14","8.3",,"34","29"
"GM000003319","BERLIN DAHLEM, GM","1970-02-24","0.00","9.8",,"31","27"
"GM000003319","BERLIN DAHLEM, GM","1970-02-25","0.03","9.8",,"37","29"
"GM000003319","BERLIN DAHLEM, GM","1970-02-26","0.07","9.1",,"34","27"
"GM000003319","BERLIN DAHLEM, GM","1970-02-27","0.11","9.4",,"30","26"
"GM000003319","BERLIN DAHLEM, GM","1970-02-28","0.02","9.8",,"30","25"
"GM000003319","BERLIN DAHLEM, GM","1970-03-01","0.33","10.2",,"32","21"
"GM000003319","BERLIN DAHLEM, GM","1970-03-02","0.02","13.8",,"37","27"
"GM000003319","BERLIN DAHLEM, GM","1970-03-03","0.01","12.2",,"37","21"
"GM000003319","BERLIN DAHLEM, GM","1970-03-04","0.28","11.4",,"37","20"
"GM000003319","BERLIN DAHLEM, GM","1970-03-05","0.44","14.6",,"33","30"
"GM000003319","BERLIN DAHLEM, GM","1970-03-06","0.10","19.3",,"36","29"
"GM000003319","BERLIN DAHLEM, GM","1970-03-07","0.00","18.5",,"38","26"
"GM000003319","BERLIN DAHLEM, GM","1970-03-08","0.00","16.5",,"38","19"
"GM000003319","BERLIN DAHLEM, GM","1970-03-09","0.00","15.7",,"39","26"
"GM000003319","BERLIN DAHLEM, GM","1970-03-10","0.00","15.4",,"44","18"
"GM000003319","BERLIN DAHLEM, GM","1970-03-11","0.00","15.0",,"41","24"
"GM000003319","BERLIN DAHLEM, GM","1970-03-12","0.00","15.0",,"42","33"
"GM000003319","BERLIN DAHLEM, GM","1970-03-13","0.00","13.8",,"39","30"
"GM000003319","BERLIN DAHLEM, GM","1970-03-14","0.00","13.4",,"38","24"
"GM000003319","BERLIN DAHLEM, GM","1970-03-15","0.00","10.6",,"37","22"
"GM000003319","BERLIN DAHLEM, GM","1970-03-16","0.00","9.4",,"34","30"
"GM000003319","BERLIN DAHLEM, GM","1970-03-17","0.16","8.7",,"45","33"
"GM000003319","BERLIN DAHLEM, GM","1970-03-18","0.10","7.5",,"44","36"
"GM000003319","BERLIN DAHLEM, GM","1970-03-19","0.01","6.3",,"43","35"
"GM000003319","BERLIN DAHLEM, GM","1970-03-20","0.15","5.1",,"43","35"
"GM000003319","BERLIN DAHLEM, GM","1970-03-21","0.02","3.1",,"51","36"
"GM000003319","BERLIN DAHLEM, GM","1970-03-22","0.00","1.6",,"53","34"
"GM000003319","BERLIN DAHLEM, GM","1970-03-23","0.00","1.2",,"50","29"
"GM000003319","BERLIN DAHLEM, GM","1970-03-24","0.22","0.4",,"41","31"
"GM000003319","BERLIN DAHLEM, GM","1970-03-25","0.02","0.0",,"38","33"
"GM000003319","BERLIN DAHLEM, GM","1970-03-26","0.01","0.0",,"42","31"
"GM000003319","BERLIN DAHLEM, GM","1970-03-27","0.04","0.0",,"40","32"
"GM000003319","BERLIN DAHLEM, GM","1970-03-28","0.30","0.4",,"39","29"
"GM000003319","BERLIN DAHLEM, GM","1970-03-29","0.02","3.9",,"39","23"
"GM000003319","BERLIN DAHLEM, GM","1970-03-30","0.03","0.8",,"46","34"
"GM000003319","BERLIN DAHLEM, GM","1970-03-31","0.19","0.0",,"54","41"
"GM000003319","BERLIN DAHLEM, GM","1970-04-01","0.02","0.0",,"48","37"
"GM000003319","BERLIN DAHLEM, GM","1970-04-02","0.00","0.0",,"44","31"
"GM000003319","BERLIN DAHLEM, GM","1970-04-03","0.04","0.0",,"42","26"
"GM000003319","BERLIN DAHLEM, GM","1970-04-04","0.00","0.0",,"39","27"
"GM000003319","BERLIN DAHLEM, GM","1970-04-05","0.24","0.0",,"36","30"
"GM000003319","BERLIN DAHLEM, GM","1970-04-06","0.05","1.6",,"46","32"
"GM000003319","BERLIN DAHLEM, GM","1970-04-07","0.05","0.0",,"47","34"
"GM000003319","BERLIN DAHLEM, GM","1970-04-08","0.00","0.0",,"49","26"
"GM000003319","BERLIN DAHLEM, GM","1970-04-09","0.89","0.0",,"45","33"
"GM000003319","BERLIN DAHLEM, GM","1970-04-10","0.21","3.5",,"37","32"
"GM000003319","BERLIN DAHLEM, GM","1970-04-11","0.10","1.6",,"41","34"
"GM000003319","BERLIN DAHLEM, GM","1970-04-12","0.02","0.0",,"40","33"
"GM000003319","BERLIN DAHLEM, GM","1970-04-13","0.00","0.0",,"51","32"
"GM000003319","BERLIN DAHLEM, GM","1970-04-14","0.00","0.0",,"49","31"
"GM000003319","BERLIN DAHLEM, GM","1970-04-15","0.00","0.0",,"51","30"
"GM000003319","BERLIN DAHLEM, GM","1970-04-16","0.35","0.0",,"51","40"
"GM000003319","BERLIN DAHLEM, GM","1970-04-17","0.02","0.0",,"64","51"
"GM000003319","BERLIN DAHLEM, GM","1970-04-18","0.08","0.0",,"60","51"
"GM000003319","BERLIN DAHLEM, GM","1970-04-19","0.08","0.0",,"60","43"
"GM000003319","BERLIN DAHLEM, GM","1970-04-20","0.15","0.0",,"55","41"
"GM000003319","BERLIN DAHLEM, GM","1970-04-21","0.17","0.0",,"56","35"
"GM000003319","BERLIN DAHLEM, GM","1970-04-22","0.18","0.0",,"56","46"
"GM000003319","BERLIN DAHLEM, GM","1970-04-23","0.00","0.0",,"59","51"
"GM000003319","BERLIN DAHLEM, GM","1970-04-24","0.05","0.0",,"58","49"
"GM000003319","BERLIN DAHLEM, GM","1970-04-25","0.10","0.0",,"60","45"
"GM000003319","BERLIN DAHLEM, GM","1970-04-26","0.01","0.0",,"56","46"
"GM000003319","BERLIN DAHLEM, GM","1970-04-27","0.02","0.0",,"51","42"
"GM000003319","BERLIN DAHLEM, GM","1970-04-28","0.00","0.0",,"51","39"
"GM000003319","BERLIN DAHLEM, GM","1970-04-29","0.21","0.0",,"44","36"
"GM000003319","BERLIN DAHLEM, GM","1970-04-30","0.09","0.0",,"46","36"
"GM000003319","BERLIN DAHLEM, GM","1970-05-01","0.15","0.0",,"45","32"
"GM000003319","BERLIN DAHLEM, GM","1970-05-02","0.00","0.0",,"53","40"
"GM000003319","BERLIN DAHLEM, GM","1970-05-03","0.00","0.0",,"58","41"
"GM000003319","BERLIN DAHLEM, GM","1970-05-04","0.00","0.0",,"60","42"
"GM000003319","BERLIN DAHLEM, GM","1970-05-05","0.00","0.0",,"65","47"
"GM000003319","BERLIN DAHLEM, GM","1970-05-06","0.00","0.0",,"78","48"
"GM000003319","BERLIN DAHLEM, GM","1970-05-07","0.00","0.0",,"74","58"
"GM000003319","BERLIN DAHLEM, GM","1970-05-08","0.00","0.0",,"78","56"
"GM000003319","BERLIN DAHLEM, GM","1970-05-09","0.00","0.0",,"76","60"
"GM000003319","BERLIN DAHLEM, GM","1970-05-10","0.00","0.0",,"76","55"
"GM000003319","BERLIN DAHLEM, GM","1970-05-11","0.25","0.0",,"67","53"
"GM000003319","BERLIN DAHLEM, GM","1970-05-12","0.06","0.0",,"55","49"
"GM000003319","BERLIN DAHLEM, GM","1970-05-13","0.02","0.0",,"58","50"
"GM000003319","BERLIN DAHLEM, GM","1970-05-14","0.00","0.0",,"58","50"
"GM000003319","BERLIN DAHLEM, GM","1970-05-15","0.00","0.0",,"59","46"
"GM000003319","BERLIN DAHLEM, GM","1970-05-16","0.00","0.0",,"66","47"
"GM000003319","BERLIN DAHLEM, GM","1970-05-17","0.00","0.0",,"64","41"
"GM000003319","BERLIN DAHLEM, GM","1970-05-18","0.00","0.0",,"69","39"
"GM000003319","BERLIN DAHLEM, GM","1970-05-19","0.14","0.0",,"66","43"
"GM000003319","BERLIN DAHLEM, GM","1970-05-20","0.00","0.0",,"61","45"
"GM000003319","BERLIN DAHLEM, GM","1970-05-21","0.11","0.0",,"62","48"
"GM000003319","BERLIN DAHLEM, GM","1970-05-22","0.09","0.0",,"57","42"
"GM000003319","BERLIN DAHLEM, GM","1970-05-23","0.00","0.0",,"57","43"
"GM000003319","BERLIN DAHLEM, GM","1970-05-24","0.00","0.0",,"63","40"
"GM000003319","BERLIN DAHLEM, GM","1970-05-25","0.09","0.0",,"71","40"
"GM000003319","BERLIN DAHLEM, GM","1970-05-26","0.31","0.0",,"66","53"
"GM000003319","BERLIN DAHLEM, GM","1970-05-27","0.20","0.0",,"54","45"
"GM000003319","BERLIN DAHLEM, GM","1970-05-28","0.19","0.0",,"60","49"
"GM000003319","BERLIN DAHLEM, GM","1970-05-29","0.00","0.0",,"65","44"
"GM000003319","BERLIN DAHLEM, GM","1970-05-30","0.08","0.0",,"69","45"
"GM000003319","BERLIN DAHLEM, GM","1970-05-31","0.11","0.0",,"56","48"
"GM000003319","BERLIN DAHLEM, GM","1970-06-01","0.11","0.0",,"65","47"
"GM000003319","BERLIN DAHLEM, GM","1970-06-02","0.00","0.0",,"61","46"
"GM000003319","BERLIN DAHLEM, GM","1970-06-03","0.00","0.0",,"64","44"
"GM000003319","BERLIN DAHLEM, GM","1970-06-04","0.02","0.0",,"65","46"
"GM000003319","BERLIN DAHLEM, GM","1970-06-05","0.01","0.0",,"73","51"
"GM000003319","BERLIN DAHLEM, GM","1970-06-06","0.00","0.0",,"77","54"
"GM000003319","BERLIN DAHLEM, GM","1970-06-07","0.00","0.0",,"78","59"
"GM000003319","BERLIN DAHLEM, GM","1970-06-08","0.00","0.0",,"81","62"
"GM000003319","BERLIN DAHLEM, GM","1970-06-09","0.00","0.0",,"81","62"
"GM000003319","BERLIN DAHLEM, GM","1970-06-10","1.45","0.0",,"80","62"
"GM000003319","BERLIN DAHLEM, GM","1970-06-11","0.02","0.0",,"79","56"
"GM000003319","BERLIN DAHLEM, GM","1970-06-12","0.00","0.0",,"71","54"
"GM000003319","BERLIN DAHLEM, GM","1970-06-13","0.00","0.0",,"69","49"
"GM000003319","BERLIN DAHLEM, GM","1970-06-14","0.00","0.0",,"69","46"
"GM000003319","BERLIN DAHLEM, GM","1970-06-15","0.00","0.0",,"75","48"
"GM000003319","BERLIN DAHLEM, GM","1970-06-16","0.00","0.0",,"78","56"
"GM000003319","BERLIN DAHLEM, GM","1970-06-17","0.00","0.0",,"78","54"
"GM000003319","BERLIN DAHLEM, GM","1970-06-18","0.00","0.0",,"74","54"
"GM000003319","BERLIN DAHLEM, GM","1970-06-19","0.00","0.0",,"79","55"
"GM000003319","BERLIN DAHLEM, GM","1970-06-20","0.00","0.0",,"85","53"
"GM000003319","BERLIN DAHLEM, GM","1970-06-21","0.00","0.0",,"86","56"
"GM000003319","BERLIN DAHLEM, GM","1970-06-22","0.00","0.0",,"85","60"
"GM000003319","BERLIN DAHLEM, GM","1970-06-23","0.44","0.0",,"82","64"
"GM000003319","BERLIN DAHLEM, GM","1970-06-24","0.02","0.0",,"78","60"
"GM000003319","BERLIN DAHLEM, GM","1970-06-25","0.00","0.0",,"73","62"
"GM000003319","BERLIN DAHLEM, GM","1970-06-26","0.00","0.0",,"72","57"
"GM000003319","BERLIN DAHLEM, GM","1970-06-27","0.00","0.0",,"82","55"
"GM000003319","BERLIN DAHLEM, GM","1970-06-28","0.23","0.0",,"88","64"
"GM000003319","BERLIN DAHLEM, GM","1970-06-29","0.29","0.0",,"72","55"
"GM000003319","BERLIN DAHLEM, GM","1970-06-30","0.00","0.0",,"69","55"
"GM000003319","BERLIN DAHLEM, GM","1970-07-01","0.23","0.0",,"67","47"
"GM000003319","BERLIN DAHLEM, GM","1970-07-02","0.31","0.0",,"64","53"
"GM000003319","BERLIN DAHLEM, GM","1970-07-03","0.18","0.0",,"64","51"
"GM000003319","BERLIN DAHLEM, GM","1970-07-04","0.07","0.0",,"65","54"
"GM000003319","BERLIN DAHLEM, GM","1970-07-05","0.00","0.0",,"70","52"
"GM000003319","BERLIN DAHLEM, GM","1970-07-06","0.00","0.0",,"74","53"
"GM000003319","BERLIN DAHLEM, GM","1970-07-07","0.00","0.0",,"81","52"
"GM000003319","BERLIN DAHLEM, GM","1970-07-08","0.00","0.0",,"87","58"
"GM000003319","BERLIN DAHLEM, GM","1970-07-09","0.00","0.0",,"78","66"
"GM000003319","BERLIN DAHLEM, GM","1970-07-10","0.00","0.0",,"74","57"
"GM000003319","BERLIN DAHLEM, GM","1970-07-11","0.00","0.0",,"75","50"
"GM000003319","BERLIN DAHLEM, GM","1970-07-12","0.00","0.0",,"74","53"
"GM000003319","BERLIN DAHLEM, GM","1970-07-13","0.00","0.0",,"82","59"
"GM000003319","BERLIN DAHLEM, GM","1970-07-14","0.39","0.0",,"78","58"
"GM000003319","BERLIN DAHLEM, GM","1970-07-15","0.16","0.0",,"64","51"
"GM000003319","BERLIN DAHLEM, GM","1970-07-16","0.00","0.0",,"65","51"
"GM000003319","BERLIN DAHLEM, GM","1970-07-17","0.00","0.0",,"69","49"
"GM000003319","BERLIN DAHLEM, GM","1970-07-18","0.00","0.0",,"69","49"
"GM000003319","BERLIN DAHLEM, GM","1970-07-19","0.05","0.0",,"71","56"
"GM000003319","BERLIN DAHLEM, GM","1970-07-20","0.14","0.0",,"67","56"
"GM000003319","BERLIN DAHLEM, GM","1970-07-21","0.00","0.0",,"68","51"
"GM000003319","BERLIN DAHLEM, GM","1970-07-22","0.00","0.0",,"71","49"
"GM000003319","BERLIN DAHLEM, GM","1970-07-23","0.00","0.0",,"73","47"
"GM000003319","BERLIN DAHLEM, GM","1970-07-24","0.00","0.0",,"80","59"
"GM000003319","BERLIN DAHLEM, GM","1970-07-25","0.07","0.0",,"72","57"
"GM000003319","BERLIN DAHLEM, GM","1970-07-26","0.11","0.0",,"60","51"
"GM000003319","BERLIN DAHLEM, GM","1970-07-27","0.09","0.0",,"61","50"
"GM000003319","BERLIN DAHLEM, GM","1970-07-28","0.00","0.0",,"80","53"
"GM000003319","BERLIN DAHLEM, GM","1970-07-29","0.00","0.0",,"78","59"
"GM000003319","BERLIN DAHLEM, GM","1970-07-30","0.00","0.0",,"76","58"
"GM000003319","BERLIN DAHLEM, GM","1970-07-31","0.11","0.0",,"82","54"
"GM000003319","BERLIN DAHLEM, GM","1970-08-01","0.00","0.0",,"82","63"
"GM000003319","BERLIN DAHLEM, GM","1970-08-02","0.00","0.0",,"79","64"
"GM000003319","BERLIN DAHLEM, GM","1970-08-03","2.31","0.0",,"78","60"
"GM000003319","BERLIN DAHLEM, GM","1970-08-04","0.00","0.0",,"76","56"
"GM000003319","BERLIN DAHLEM, GM","1970-08-05","0.00","0.0",,"78","55"
"GM000003319","BERLIN DAHLEM, GM","1970-08-06","0.00","0.0",,"80","54"
"GM000003319","BERLIN DAHLEM, GM","1970-08-07","0.00","0.0",,"81","58"
"GM000003319","BERLIN DAHLEM, GM","1970-08-08","0.00","0.0",,"74","61"
"GM000003319","BERLIN DAHLEM, GM","1970-08-09","0.00","0.0",,"78","62"
"GM000003319","BERLIN DAHLEM, GM","1970-08-10","0.01","0.0",,"74","55"
"GM000003319","BERLIN DAHLEM, GM","1970-08-11","0.06","0.0",,"67","58"
"GM000003319","BERLIN DAHLEM, GM","1970-08-12","0.00","0.0",,"69","52"
"GM000003319","BERLIN DAHLEM, GM","1970-08-13","0.00","0.0",,"73","46"
"GM000003319","BERLIN DAHLEM, GM","1970-08-14","0.00","0.0",,"81","50"
"GM000003319","BERLIN DAHLEM, GM","1970-08-15","0.00","0.0",,"71","54"
"GM000003319","BERLIN DAHLEM, GM","1970-08-16","0.07","0.0",,"78","51"
"GM000003319","BERLIN DAHLEM, GM","1970-08-17","0.01","0.0",,"69","54"
"GM000003319","BERLIN DAHLEM, GM","1970-08-18","0.00","0.0",,"69","45"
"GM000003319","BERLIN DAHLEM, GM","1970-08-19","0.00","0.0",,"76","47"
"GM000003319","BERLIN DAHLEM, GM","1970-08-20","0.00","0.0",,"82","58"
"GM000003319","BERLIN DAHLEM, GM","1970-08-21","0.17","0.0",,"75","62"
"GM000003319","BERLIN DAHLEM, GM","1970-08-22","0.00","0.0",,"69","58"
"GM000003319","BERLIN DAHLEM, GM","1970-08-23","0.00","0.0",,"72","54"
"GM000003319","BERLIN DAHLEM, GM","1970-08-24","0.07","0.0",,"76","52"
"GM000003319","BERLIN DAHLEM, GM","1970-08-25","0.08","0.0",,"74","52"
"GM000003319","BERLIN DAHLEM, GM","1970-08-26","0.00","0.0",,"72","49"
"GM000003319","BERLIN DAHLEM, GM","1970-08-27","0.00","0.0",,"73","47"
"GM000003319","BERLIN DAHLEM, GM","1970-08-28","0.00","0.0",,"75","51"
"GM000003319","BERLIN DAHLEM, GM","1970-08-29","0.00","0.0",,"77","53"
"GM000003319","BERLIN DAHLEM, GM","1970-08-30","0.00","0.0",,"77","57"
"GM000003319","BERLIN DAHLEM, GM","1970-08-31","0.00","0.0",,"78","50"
"GM000003319","BERLIN DAHLEM, GM","1970-09-01","0.02","0.0",,"71","54"
"GM000003319","BERLIN DAHLEM, GM","1970-09-02","0.00","0.0",,"68","48"
"GM000003319","BERLIN DAHLEM, GM","1970-09-03","0.06","0.0",,"72","48"
"GM000003319","BERLIN DAHLEM, GM","1970-09-04","0.04","0.0",,"62","53"
"GM000003319","BERLIN DAHLEM, GM","1970-09-05","0.09","0.0",,"65","55"
"GM000003319","BERLIN DAHLEM, GM","1970-09-06","0.04","0.0",,"60","51"
"GM000003319","BERLIN DAHLEM, GM","1970-09-07","0.00","0.0",,"64","46"
"GM000003319","BERLIN DAHLEM, GM","1970-09-08","0.10","0.0",,"74","44"
"GM000003319","BERLIN DAHLEM, GM","1970-09-09","0.00","0.0",,"72","58"
"GM000003319","BERLIN DAHLEM, GM","1970-09-10","0.05","0.0",,"83","54"
"GM000003319","BERLIN DAHLEM, GM","1970-09-11","0.45","0.0",,"65","53"
"GM000003319","BERLIN DAHLEM, GM","1970-09-12","0.00","0.0",,"68","47"
"GM000003319","BERLIN DAHLEM, GM","1970-09-13","0.07","0.0",,"62","50"
"GM000003319","BERLIN DAHLEM, GM","1970-09-14","0.07","0.0",,"64","45"
"GM000003319","BERLIN DAHLEM, GM","1970-09-15","0.00","0.0",,"77","52"
"GM000003319","BERLIN DAHLEM, GM","1970-09-16","0.08","0.0",,"65","53"
"GM000003319","BERLIN DAHLEM, GM","1970-09-17","0.07","0.0",,"64","51"
"GM000003319","BERLIN DAHLEM, GM","1970-09-18","0.00","0.0",,"69","54"
"GM000003319","BERLIN DAHLEM, GM","1970-09-19","0.00","0.0",,"71","48"
"GM000003319","BERLIN DAHLEM, GM","1970-09-20","0.00","0.0",,"68","53"
"GM000003319","BERLIN DAHLEM, GM","1970-09-21","0.02","0.0",,"62","51"
"GM000003319","BERLIN DAHLEM, GM","1970-09-22","0.00","0.0",,"62","41"
"GM000003319","BERLIN DAHLEM, GM","1970-09-23","0.00","0.0",,"58","37"
"GM000003319","BERLIN DAHLEM, GM","1970-09-24","0.01","0.0",,"58","33"
"GM000003319","BERLIN DAHLEM, GM","1970-09-25","0.02","0.0",,"56","42"
"GM000003319","BERLIN DAHLEM, GM","1970-09-26","0.00","0.0",,"57","36"
"GM000003319","BERLIN DAHLEM, GM","1970-09-27","0.00","0.0",,"59","36"
"GM000003319","BERLIN DAHLEM, GM","1970-09-28","0.00","0.0",,"57","40"
"GM000003319","BERLIN DAHLEM, GM","1970-09-29","0.00","0.0",,"62","37"
"GM000003319","BERLIN DAHLEM, GM","1970-09-30","0.49","0.0",,"54","38"
"GM000003319","BERLIN DAHLEM, GM","1970-10-01","0.11","0.0",,"57","46"
"GM000003319","BERLIN DAHLEM, GM","1970-10-02","0.24","0.0",,"54","44"
"GM000003319","BERLIN DAHLEM, GM","1970-10-03","0.30","0.0",,"50","42"
"GM000003319","BERLIN DAHLEM, GM","1970-10-04","0.18","0.0",,"53","44"
"GM000003319","BERLIN DAHLEM, GM","1970-10-05","0.13","0.0",,"58","45"
"GM000003319","BERLIN DAHLEM, GM","1970-10-06","0.00","0.0",,"67","52"
"GM000003319","BERLIN DAHLEM, GM","1970-10-07","0.00","0.0",,"72","50"
"GM000003319","BERLIN DAHLEM, GM","1970-10-08","0.00","0.0",,"69","48"
"GM000003319","BERLIN DAHLEM, GM","1970-10-09","0.00","0.0",,"62","52"
"GM000003319","BERLIN DAHLEM, GM","1970-10-10","0.01","0.0",,"57","54"
"GM000003319","BERLIN DAHLEM, GM","1970-10-11","0.00","0.0",,"56","54"
"GM000003319","BERLIN DAHLEM, GM","1970-10-12","0.00","0.0",,"60","49"
"GM000003319","BERLIN DAHLEM, GM","1970-10-13","0.00","0.0",,"49","42"
"GM000003319","BERLIN DAHLEM, GM","1970-10-14","0.00","0.0",,"52","43"
"GM000003319","BERLIN DAHLEM, GM","1970-10-15","0.00","0.0",,"51","33"
"GM000003319","BERLIN DAHLEM, GM","1970-10-16","0.00","0.0",,"53","45"
"GM000003319","BERLIN DAHLEM, GM","1970-10-17","0.00","0.0",,"53","46"
"GM000003319","BERLIN DAHLEM, GM","1970-10-18","0.00","0.0",,"56","40"
"GM000003319","BERLIN DAHLEM, GM","1970-10-19","0.10","0.0",,"54","44"
"GM000003319","BERLIN DAHLEM, GM","1970-10-20","0.02","0.0",,"49","38"
"GM000003319","BERLIN DAHLEM, GM","1970-10-21","0.05","0.0",,"47","35"
"GM000003319","BERLIN DAHLEM, GM","1970-10-22","0.04","0.0",,"49","37"
"GM000003319","BERLIN DAHLEM, GM","1970-10-23","0.00","0.0",,"46","34"
"GM000003319","BERLIN DAHLEM, GM","1970-10-24","0.19","0.0",,"46","30"
"GM000003319","BERLIN DAHLEM, GM","1970-10-25","0.04","0.0",,"52","44"
"GM000003319","BERLIN DAHLEM, GM","1970-10-26","0.31","0.0",,"52","46"
"GM000003319","BERLIN DAHLEM, GM","1970-10-27","0.00","0.0",,"47","36"
"GM000003319","BERLIN DAHLEM, GM","1970-10-28","0.11","0.0",,"53","35"
"GM000003319","BERLIN DAHLEM, GM","1970-10-29","0.01","0.0",,"50","43"
"GM000003319","BERLIN DAHLEM, GM","1970-10-30","0.26","0.0",,"57","45"
"GM000003319","BERLIN DAHLEM, GM","1970-10-31","0.17","0.0",,"59","48"
"GM000003319","BERLIN DAHLEM, GM","1970-11-01","0.00","0.0",,"59","51"
"GM000003319","BERLIN DAHLEM, GM","1970-11-02","0.48","0.0",,"52","46"
"GM000003319","BERLIN DAHLEM, GM","1970-11-03","0.50","0.0",,"57","46"
"GM000003319","BERLIN DAHLEM, GM","1970-11-04","0.06","0.0",,"52","46"
"GM000003319","BERLIN DAHLEM, GM","1970-11-05","0.12","0.0",,"51","42"
"GM000003319","BERLIN DAHLEM, GM","1970-11-06","0.05","0.0",,"43","36"
"GM000003319","BERLIN DAHLEM, GM","1970-11-07","0.00","0.4",,"37","25"
"GM000003319","BERLIN DAHLEM, GM","1970-11-08","0.02","0.0",,"34","22"
"GM000003319","BERLIN DAHLEM, GM","1970-11-09","0.11","0.0",,"46","32"
"GM000003319","BERLIN DAHLEM, GM","1970-11-10","0.00","0.0",,"45","33"
"GM000003319","BERLIN DAHLEM, GM","1970-11-11","0.23","0.0",,"50","33"
"GM000003319","BERLIN DAHLEM, GM","1970-11-12","0.02","0.0",,"56","49"
"GM000003319","BERLIN DAHLEM, GM","1970-11-13","0.00","0.0",,"52","38"
"GM000003319","BERLIN DAHLEM, GM","1970-11-14","0.22","0.0",,"42","33"
"GM000003319","BERLIN DAHLEM, GM","1970-11-15","0.00","0.0",,"44","33"
"GM000003319","BERLIN DAHLEM, GM","1970-11-16","0.00","0.0",,"39","32"
"GM000003319","BERLIN DAHLEM, GM","1970-11-17","0.01","0.0",,"42","31"
"GM000003319","BERLIN DAHLEM, GM","1970-11-18","0.11","0.0",,"50","36"
"GM000003319","BERLIN DAHLEM, GM","1970-11-19","0.02","0.0",,"52","47"
"GM000003319","BERLIN DAHLEM, GM","1970-11-20","0.00","0.0",,"50","39"
"GM000003319","BERLIN DAHLEM, GM","1970-11-21","0.00","0.0",,"45","37"
"GM000003319","BERLIN DAHLEM, GM","1970-11-22","0.20","0.0",,"42","40"
"GM000003319","BERLIN DAHLEM, GM","1970-11-23","0.00","0.0",,"42","38"
